2020-04-23 07:35:44 status unpacked libblkid1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:44 status half-configured libblkid1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:44 status installed libblkid1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:44 configure libtinfo6:arm64 6.2-0ubuntu2 <none>
2020-04-23 07:35:44 status unpacked libtinfo6:arm64 6.2-0ubuntu2
2020-04-23 07:35:44 status half-configured libtinfo6:arm64 6.2-0ubuntu2
2020-04-23 07:35:44 status installed libtinfo6:arm64 6.2-0ubuntu2
2020-04-23 07:35:44 configure bash:arm64 5.0-6ubuntu1 <none>
2020-04-23 07:35:44 status unpacked bash:arm64 5.0-6ubuntu1
2020-04-23 07:35:44 status half-configured bash:arm64 5.0-6ubuntu1
2020-04-23 07:35:44 status installed bash:arm64 5.0-6ubuntu1
2020-04-23 07:35:44 configure libzstd1:arm64 1.4.4+dfsg-3 <none>
2020-04-23 07:35:44 status unpacked libzstd1:arm64 1.4.4+dfsg-3
2020-04-23 07:35:44 status half-configured libzstd1:arm64 1.4.4+dfsg-3
2020-04-23 07:35:44 status installed libzstd1:arm64 1.4.4+dfsg-3
2020-04-23 07:35:44 configure liblzma5:arm64 5.2.4-1 <none>
2020-04-23 07:35:44 status unpacked liblzma5:arm64 5.2.4-1
2020-04-23 07:35:44 status half-configured liblzma5:arm64 5.2.4-1
2020-04-23 07:35:44 status installed liblzma5:arm64 5.2.4-1
2020-04-23 07:35:44 configure libgpg-error0:arm64 1.37-1 <none>
2020-04-23 07:35:44 status unpacked libgpg-error0:arm64 1.37-1
2020-04-23 07:35:44 status half-configured libgpg-error0:arm64 1.37-1
2020-04-23 07:35:44 status installed libgpg-error0:arm64 1.37-1
2020-04-23 07:35:44 configure liblz4-1:arm64 1.9.2-2 <none>
2020-04-23 07:35:44 status unpacked liblz4-1:arm64 1.9.2-2
2020-04-23 07:35:44 status half-configured liblz4-1:arm64 1.9.2-2
2020-04-23 07:35:44 status installed liblz4-1:arm64 1.9.2-2
2020-04-23 07:35:44 configure libc-bin:arm64 2.31-0ubuntu9 <none>
2020-04-23 07:35:44 status unpacked libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:44 status half-configured libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:44 status installed libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:44 configure ncurses-bin:arm64 6.2-0ubuntu2 <none>
2020-04-23 07:35:44 status unpacked ncurses-bin:arm64 6.2-0ubuntu2
2020-04-23 07:35:44 status half-configured ncurses-bin:arm64 6.2-0ubuntu2
2020-04-23 07:35:44 status installed ncurses-bin:arm64 6.2-0ubuntu2
2020-04-23 07:35:44 configure libacl1:arm64 2.2.53-6 <none>
2020-04-23 07:35:44 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:44 status unpacked libacl1:arm64 2.2.53-6
2020-04-23 07:35:44 status half-configured libacl1:arm64 2.2.53-6
2020-04-23 07:35:44 status installed libacl1:arm64 2.2.53-6
2020-04-23 07:35:44 configure libsmartcols1:arm64 2.34-0.1ubuntu9 <none>
2020-04-23 07:35:44 status unpacked libsmartcols1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:44 status half-configured libsmartcols1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:44 status installed libsmartcols1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 configure libgcrypt20:arm64 1.8.5-5ubuntu1 <none>
2020-04-23 07:35:45 status unpacked libgcrypt20:arm64 1.8.5-5ubuntu1
2020-04-23 07:35:45 status half-configured libgcrypt20:arm64 1.8.5-5ubuntu1
2020-04-23 07:35:45 status installed libgcrypt20:arm64 1.8.5-5ubuntu1
2020-04-23 07:35:45 configure zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1 <none>
2020-04-23 07:35:45 status unpacked zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2020-04-23 07:35:45 status half-configured zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2020-04-23 07:35:45 status installed zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2020-04-23 07:35:45 configure libcom-err2:arm64 1.45.5-2ubuntu1 <none>
2020-04-23 07:35:45 status unpacked libcom-err2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status half-configured libcom-err2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status installed libcom-err2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 configure diffutils:arm64 1:3.7-3 <none>
2020-04-23 07:35:45 status unpacked diffutils:arm64 1:3.7-3
2020-04-23 07:35:45 status half-configured diffutils:arm64 1:3.7-3
2020-04-23 07:35:45 status installed diffutils:arm64 1:3.7-3
2020-04-23 07:35:45 configure libsystemd0:arm64 245.4-4ubuntu3 <none>
2020-04-23 07:35:45 status unpacked libsystemd0:arm64 245.4-4ubuntu3
2020-04-23 07:35:45 status half-configured libsystemd0:arm64 245.4-4ubuntu3
2020-04-23 07:35:45 status installed libsystemd0:arm64 245.4-4ubuntu3
2020-04-23 07:35:45 configure hostname:arm64 3.23 <none>
2020-04-23 07:35:45 status unpacked hostname:arm64 3.23
2020-04-23 07:35:45 status half-configured hostname:arm64 3.23
2020-04-23 07:35:45 status installed hostname:arm64 3.23
2020-04-23 07:35:45 configure libpcre3:arm64 2:8.39-12build1 <none>
2020-04-23 07:35:45 status unpacked libpcre3:arm64 2:8.39-12build1
2020-04-23 07:35:45 status half-configured libpcre3:arm64 2:8.39-12build1
2020-04-23 07:35:45 status installed libpcre3:arm64 2:8.39-12build1
2020-04-23 07:35:45 configure libcap-ng0:arm64 0.7.9-2.1build1 <none>
2020-04-23 07:35:45 status unpacked libcap-ng0:arm64 0.7.9-2.1build1
2020-04-23 07:35:45 status half-configured libcap-ng0:arm64 0.7.9-2.1build1
2020-04-23 07:35:45 status installed libcap-ng0:arm64 0.7.9-2.1build1
2020-04-23 07:35:45 configure libext2fs2:arm64 1.45.5-2ubuntu1 <none>
2020-04-23 07:35:45 status unpacked libext2fs2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status half-configured libext2fs2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status installed libext2fs2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 configure libncurses6:arm64 6.2-0ubuntu2 <none>
2020-04-23 07:35:45 status unpacked libncurses6:arm64 6.2-0ubuntu2
2020-04-23 07:35:45 status half-configured libncurses6:arm64 6.2-0ubuntu2
2020-04-23 07:35:45 status installed libncurses6:arm64 6.2-0ubuntu2
2020-04-23 07:35:45 configure libaudit1:arm64 1:2.8.5-2ubuntu6 <none>
2020-04-23 07:35:45 status unpacked libaudit1:arm64 1:2.8.5-2ubuntu6
2020-04-23 07:35:45 status half-configured libaudit1:arm64 1:2.8.5-2ubuntu6
2020-04-23 07:35:45 status installed libaudit1:arm64 1:2.8.5-2ubuntu6
2020-04-23 07:35:45 configure libuuid1:arm64 2.34-0.1ubuntu9 <none>
2020-04-23 07:35:45 status unpacked libuuid1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 status half-configured libuuid1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 status installed libuuid1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 configure libss2:arm64 1.45.5-2ubuntu1 <none>
2020-04-23 07:35:45 status unpacked libss2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status half-configured libss2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status installed libss2:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 configure libpcre2-8-0:arm64 10.34-7 <none>
2020-04-23 07:35:45 status unpacked libpcre2-8-0:arm64 10.34-7
2020-04-23 07:35:45 status half-configured libpcre2-8-0:arm64 10.34-7
2020-04-23 07:35:45 status installed libpcre2-8-0:arm64 10.34-7
2020-04-23 07:35:45 configure libncursesw6:arm64 6.2-0ubuntu2 <none>
2020-04-23 07:35:45 status unpacked libncursesw6:arm64 6.2-0ubuntu2
2020-04-23 07:35:45 status half-configured libncursesw6:arm64 6.2-0ubuntu2
2020-04-23 07:35:45 status installed libncursesw6:arm64 6.2-0ubuntu2
2020-04-23 07:35:45 configure logsave:arm64 1.45.5-2ubuntu1 <none>
2020-04-23 07:35:45 status unpacked logsave:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status half-configured logsave:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status installed logsave:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 configure libfdisk1:arm64 2.34-0.1ubuntu9 <none>
2020-04-23 07:35:45 status unpacked libfdisk1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 status half-configured libfdisk1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 status installed libfdisk1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 configure libprocps8:arm64 2:3.3.16-1ubuntu2 <none>
2020-04-23 07:35:45 status unpacked libprocps8:arm64 2:3.3.16-1ubuntu2
2020-04-23 07:35:45 status half-configured libprocps8:arm64 2:3.3.16-1ubuntu2
2020-04-23 07:35:45 status installed libprocps8:arm64 2:3.3.16-1ubuntu2
2020-04-23 07:35:45 configure bsdutils:arm64 1:2.34-0.1ubuntu9 <none>
2020-04-23 07:35:45 status unpacked bsdutils:arm64 1:2.34-0.1ubuntu9
2020-04-23 07:35:45 status half-configured bsdutils:arm64 1:2.34-0.1ubuntu9
2020-04-23 07:35:45 status installed bsdutils:arm64 1:2.34-0.1ubuntu9
2020-04-23 07:35:45 configure e2fsprogs:arm64 1.45.5-2ubuntu1 <none>
2020-04-23 07:35:45 status unpacked e2fsprogs:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status half-configured e2fsprogs:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 status installed e2fsprogs:arm64 1.45.5-2ubuntu1
2020-04-23 07:35:45 configure libselinux1:arm64 3.0-1build2 <none>
2020-04-23 07:35:45 status unpacked libselinux1:arm64 3.0-1build2
2020-04-23 07:35:45 status half-configured libselinux1:arm64 3.0-1build2
2020-04-23 07:35:45 status installed libselinux1:arm64 3.0-1build2
2020-04-23 07:35:45 configure sed:arm64 4.7-1 <none>
2020-04-23 07:35:45 status unpacked sed:arm64 4.7-1
2020-04-23 07:35:45 status half-configured sed:arm64 4.7-1
2020-04-23 07:35:45 status installed sed:arm64 4.7-1
2020-04-23 07:35:45 configure findutils:arm64 4.7.0-1ubuntu1 <none>
2020-04-23 07:35:45 status unpacked findutils:arm64 4.7.0-1ubuntu1
2020-04-23 07:35:45 status half-configured findutils:arm64 4.7.0-1ubuntu1
2020-04-23 07:35:45 status installed findutils:arm64 4.7.0-1ubuntu1
2020-04-23 07:35:45 configure libmount1:arm64 2.34-0.1ubuntu9 <none>
2020-04-23 07:35:45 status unpacked libmount1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 status half-configured libmount1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 status installed libmount1:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 configure libsemanage1:arm64 3.0-1build2 <none>
2020-04-23 07:35:45 status unpacked libsemanage1:arm64 3.0-1build2
2020-04-23 07:35:45 status half-configured libsemanage1:arm64 3.0-1build2
2020-04-23 07:35:45 status installed libsemanage1:arm64 3.0-1build2
2020-04-23 07:35:45 configure tar:arm64 1.30+dfsg-7 <none>
2020-04-23 07:35:45 status unpacked tar:arm64 1.30+dfsg-7
2020-04-23 07:35:45 status half-configured tar:arm64 1.30+dfsg-7
2020-04-23 07:35:45 status installed tar:arm64 1.30+dfsg-7
2020-04-23 07:35:45 configure coreutils:arm64 8.30-3ubuntu2 <none>
2020-04-23 07:35:45 status unpacked coreutils:arm64 8.30-3ubuntu2
2020-04-23 07:35:45 status half-configured coreutils:arm64 8.30-3ubuntu2
2020-04-23 07:35:45 status installed coreutils:arm64 8.30-3ubuntu2
2020-04-23 07:35:45 configure fdisk:arm64 2.34-0.1ubuntu9 <none>
2020-04-23 07:35:45 status unpacked fdisk:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 status half-configured fdisk:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 status installed fdisk:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:45 configure dpkg:arm64 1.19.7ubuntu3 <none>
2020-04-23 07:35:45 status unpacked dpkg:arm64 1.19.7ubuntu3
2020-04-23 07:35:45 status half-configured dpkg:arm64 1.19.7ubuntu3
2020-04-23 07:35:45 status installed dpkg:arm64 1.19.7ubuntu3
2020-04-23 07:35:45 configure grep:arm64 3.4-1 <none>
2020-04-23 07:35:45 status unpacked grep:arm64 3.4-1
2020-04-23 07:35:45 status half-configured grep:arm64 3.4-1
2020-04-23 07:35:45 status installed grep:arm64 3.4-1
2020-04-23 07:35:45 configure perl-base:arm64 5.30.0-9build1 <none>
2020-04-23 07:35:45 status unpacked perl-base:arm64 5.30.0-9build1
2020-04-23 07:35:45 status half-configured perl-base:arm64 5.30.0-9build1
2020-04-23 07:35:45 status installed perl-base:arm64 5.30.0-9build1
2020-04-23 07:35:45 configure init-system-helpers:all 1.57 <none>
2020-04-23 07:35:45 status unpacked init-system-helpers:all 1.57
2020-04-23 07:35:45 status half-configured init-system-helpers:all 1.57
2020-04-23 07:35:45 status installed init-system-helpers:all 1.57
2020-04-23 07:35:45 configure gzip:arm64 1.10-0ubuntu4 <none>
2020-04-23 07:35:45 status unpacked gzip:arm64 1.10-0ubuntu4
2020-04-23 07:35:45 status half-configured gzip:arm64 1.10-0ubuntu4
2020-04-23 07:35:45 status installed gzip:arm64 1.10-0ubuntu4
2020-04-23 07:35:45 configure procps:arm64 2:3.3.16-1ubuntu2 <none>
2020-04-23 07:35:45 status unpacked procps:arm64 2:3.3.16-1ubuntu2
2020-04-23 07:35:46 status half-configured procps:arm64 2:3.3.16-1ubuntu2
2020-04-23 07:35:46 status installed procps:arm64 2:3.3.16-1ubuntu2
2020-04-23 07:35:46 configure debconf:all 1.5.73 <none>
2020-04-23 07:35:46 status unpacked debconf:all 1.5.73
2020-04-23 07:35:46 status half-configured debconf:all 1.5.73
2020-04-23 07:35:46 status installed debconf:all 1.5.73
2020-04-23 07:35:46 configure libpam0g:arm64 1.3.1-5ubuntu4 <none>
2020-04-23 07:35:46 status unpacked libpam0g:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:46 status half-configured libpam0g:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:46 status installed libpam0g:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:46 configure dash:arm64 0.5.10.2-6 <none>
2020-04-23 07:35:46 status unpacked dash:arm64 0.5.10.2-6
2020-04-23 07:35:46 status half-configured dash:arm64 0.5.10.2-6
2020-04-23 07:35:46 status installed dash:arm64 0.5.10.2-6
2020-04-23 07:35:46 configure libpam-modules-bin:arm64 1.3.1-5ubuntu4 <none>
2020-04-23 07:35:46 status unpacked libpam-modules-bin:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:46 status half-configured libpam-modules-bin:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:46 status installed libpam-modules-bin:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:46 configure libpam-modules:arm64 1.3.1-5ubuntu4 <none>
2020-04-23 07:35:46 status unpacked libpam-modules:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:47 status half-configured libpam-modules:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:47 status installed libpam-modules:arm64 1.3.1-5ubuntu4
2020-04-23 07:35:47 configure passwd:arm64 1:4.8.1-1ubuntu5 <none>
2020-04-23 07:35:47 status unpacked passwd:arm64 1:4.8.1-1ubuntu5
2020-04-23 07:35:47 status half-configured passwd:arm64 1:4.8.1-1ubuntu5
2020-04-23 07:35:47 status installed passwd:arm64 1:4.8.1-1ubuntu5
2020-04-23 07:35:47 configure libpam-runtime:all 1.3.1-5ubuntu4 <none>
2020-04-23 07:35:47 status unpacked libpam-runtime:all 1.3.1-5ubuntu4
2020-04-23 07:35:47 status half-configured libpam-runtime:all 1.3.1-5ubuntu4
2020-04-23 07:35:47 status installed libpam-runtime:all 1.3.1-5ubuntu4
2020-04-23 07:35:47 configure login:arm64 1:4.8.1-1ubuntu5 <none>
2020-04-23 07:35:47 status unpacked login:arm64 1:4.8.1-1ubuntu5
2020-04-23 07:35:47 status half-configured login:arm64 1:4.8.1-1ubuntu5
2020-04-23 07:35:47 status installed login:arm64 1:4.8.1-1ubuntu5
2020-04-23 07:35:47 configure util-linux:arm64 2.34-0.1ubuntu9 <none>
2020-04-23 07:35:47 status unpacked util-linux:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:47 status half-configured util-linux:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:48 status installed util-linux:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:48 configure mount:arm64 2.34-0.1ubuntu9 <none>
2020-04-23 07:35:48 status unpacked mount:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:48 status half-configured mount:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:48 status installed mount:arm64 2.34-0.1ubuntu9
2020-04-23 07:35:48 configure sysvinit-utils:arm64 2.96-2.1ubuntu1 <none>
2020-04-23 07:35:48 status unpacked sysvinit-utils:arm64 2.96-2.1ubuntu1
2020-04-23 07:35:48 status half-configured sysvinit-utils:arm64 2.96-2.1ubuntu1
2020-04-23 07:35:48 status installed sysvinit-utils:arm64 2.96-2.1ubuntu1
2020-04-23 07:35:48 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2020-04-23 07:35:48 status half-configured libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:48 status installed libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:48 startup archives unpack
2020-04-23 07:35:48 install adduser:all <none> 3.118ubuntu2
2020-04-23 07:35:48 status half-installed adduser:all 3.118ubuntu2
2020-04-23 07:35:48 status unpacked adduser:all 3.118ubuntu2
2020-04-23 07:35:48 install apt:arm64 <none> 2.0.2
2020-04-23 07:35:48 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:48 status half-installed apt:arm64 2.0.2
2020-04-23 07:35:49 status unpacked apt:arm64 2.0.2
2020-04-23 07:35:49 install bzip2:arm64 <none> 1.0.8-2
2020-04-23 07:35:49 status half-installed bzip2:arm64 1.0.8-2
2020-04-23 07:35:49 status unpacked bzip2:arm64 1.0.8-2
2020-04-23 07:35:49 install gpgv:arm64 <none> 2.2.19-3ubuntu2
2020-04-23 07:35:49 status half-installed gpgv:arm64 2.2.19-3ubuntu2
2020-04-23 07:35:49 status unpacked gpgv:arm64 2.2.19-3ubuntu2
2020-04-23 07:35:49 install libapt-pkg6.0:arm64 <none> 2.0.2
2020-04-23 07:35:49 status half-installed libapt-pkg6.0:arm64 2.0.2
2020-04-23 07:35:49 status unpacked libapt-pkg6.0:arm64 2.0.2
2020-04-23 07:35:49 install libffi7:arm64 <none> 3.3-4
2020-04-23 07:35:49 status half-installed libffi7:arm64 3.3-4
2020-04-23 07:35:49 status unpacked libffi7:arm64 3.3-4
2020-04-23 07:35:49 install libgmp10:arm64 <none> 2:6.2.0+dfsg-4
2020-04-23 07:35:49 status half-installed libgmp10:arm64 2:6.2.0+dfsg-4
2020-04-23 07:35:49 status unpacked libgmp10:arm64 2:6.2.0+dfsg-4
2020-04-23 07:35:49 install libgnutls30:arm64 <none> 3.6.13-2ubuntu1
2020-04-23 07:35:49 status half-installed libgnutls30:arm64 3.6.13-2ubuntu1
2020-04-23 07:35:49 status unpacked libgnutls30:arm64 3.6.13-2ubuntu1
2020-04-23 07:35:49 install libhogweed5:arm64 <none> 3.5.1+really3.5.1-2
2020-04-23 07:35:49 status half-installed libhogweed5:arm64 3.5.1+really3.5.1-2
2020-04-23 07:35:49 status unpacked libhogweed5:arm64 3.5.1+really3.5.1-2
2020-04-23 07:35:49 install libidn2-0:arm64 <none> 2.2.0-2
2020-04-23 07:35:49 status half-installed libidn2-0:arm64 2.2.0-2
2020-04-23 07:35:49 status unpacked libidn2-0:arm64 2.2.0-2
2020-04-23 07:35:49 install libnettle7:arm64 <none> 3.5.1+really3.5.1-2
2020-04-23 07:35:49 status half-installed libnettle7:arm64 3.5.1+really3.5.1-2
2020-04-23 07:35:49 status unpacked libnettle7:arm64 3.5.1+really3.5.1-2
2020-04-23 07:35:49 install libp11-kit0:arm64 <none> 0.23.20-1build1
2020-04-23 07:35:49 status half-installed libp11-kit0:arm64 0.23.20-1build1
2020-04-23 07:35:50 status unpacked libp11-kit0:arm64 0.23.20-1build1
2020-04-23 07:35:50 install libseccomp2:arm64 <none> 2.4.3-1ubuntu1
2020-04-23 07:35:50 status half-installed libseccomp2:arm64 2.4.3-1ubuntu1
2020-04-23 07:35:50 status unpacked libseccomp2:arm64 2.4.3-1ubuntu1
2020-04-23 07:35:50 install libstdc++6:arm64 <none> 10-20200411-0ubuntu1
2020-04-23 07:35:50 status half-installed libstdc++6:arm64 10-20200411-0ubuntu1
2020-04-23 07:35:50 status unpacked libstdc++6:arm64 10-20200411-0ubuntu1
2020-04-23 07:35:50 install libtasn1-6:arm64 <none> 4.16.0-2
2020-04-23 07:35:50 status half-installed libtasn1-6:arm64 4.16.0-2
2020-04-23 07:35:50 status unpacked libtasn1-6:arm64 4.16.0-2
2020-04-23 07:35:50 install libunistring2:arm64 <none> 0.9.10-2
2020-04-23 07:35:50 status half-installed libunistring2:arm64 0.9.10-2
2020-04-23 07:35:50 status unpacked libunistring2:arm64 0.9.10-2
2020-04-23 07:35:50 install ubuntu-keyring:all <none> 2020.02.11.2
2020-04-23 07:35:50 status half-installed ubuntu-keyring:all 2020.02.11.2
2020-04-23 07:35:50 status unpacked ubuntu-keyring:all 2020.02.11.2
2020-04-23 07:35:50 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2020-04-23 07:35:50 status half-configured libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:50 status installed libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:50 startup packages configure
2020-04-23 07:35:50 configure adduser:all 3.118ubuntu2 <none>
2020-04-23 07:35:50 status unpacked adduser:all 3.118ubuntu2
2020-04-23 07:35:50 status half-configured adduser:all 3.118ubuntu2
2020-04-23 07:35:50 status installed adduser:all 3.118ubuntu2
2020-04-23 07:35:50 configure libffi7:arm64 3.3-4 <none>
2020-04-23 07:35:50 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2020-04-23 07:35:50 status unpacked libffi7:arm64 3.3-4
2020-04-23 07:35:50 status half-configured libffi7:arm64 3.3-4
2020-04-23 07:35:50 status installed libffi7:arm64 3.3-4
2020-04-23 07:35:50 configure libunistring2:arm64 0.9.10-2 <none>
2020-04-23 07:35:50 status unpacked libunistring2:arm64 0.9.10-2
2020-04-23 07:35:50 status half-configured libunistring2:arm64 0.9.10-2
2020-04-23 07:35:50 status installed libunistring2:arm64 0.9.10-2
2020-04-23 07:35:50 configure libidn2-0:arm64 2.2.0-2 <none>
2020-04-23 07:35:50 status unpacked libidn2-0:arm64 2.2.0-2
2020-04-23 07:35:50 status half-configured libidn2-0:arm64 2.2.0-2
2020-04-23 07:35:50 status installed libidn2-0:arm64 2.2.0-2
2020-04-23 07:35:50 configure bzip2:arm64 1.0.8-2 <none>
2020-04-23 07:35:50 status unpacked bzip2:arm64 1.0.8-2
2020-04-23 07:35:50 status half-configured bzip2:arm64 1.0.8-2
2020-04-23 07:35:50 status installed bzip2:arm64 1.0.8-2
2020-04-23 07:35:50 configure ubuntu-keyring:all 2020.02.11.2 <none>
2020-04-23 07:35:50 status unpacked ubuntu-keyring:all 2020.02.11.2
2020-04-23 07:35:50 status half-configured ubuntu-keyring:all 2020.02.11.2
2020-04-23 07:35:50 status installed ubuntu-keyring:all 2020.02.11.2
2020-04-23 07:35:50 configure libseccomp2:arm64 2.4.3-1ubuntu1 <none>
2020-04-23 07:35:50 status unpacked libseccomp2:arm64 2.4.3-1ubuntu1
2020-04-23 07:35:50 status half-configured libseccomp2:arm64 2.4.3-1ubuntu1
